"Reporting Starts","Reporting Ends","Ad Set Name","Ad Set ID",Impressions,"CPM (Cost per 1,000 Impressions) (USD)","CTR (Link Click-Through Rate)","Link Clicks","CPC (Cost per Link Click) (USD)","Landing Page Views",Budget,"Budget Type","Amount Spent (USD)","Website Purchases","Cost per Purchase (USD)","Website Purchase ROAS (Return on Ad Spend)","Website Purchases Conversion Value"
2018-02-25,2018-02-25,norway_3T_0222_iphone,23842718322270761,2400,11.54583333,0.66666666666667,16,1.731875,15,30,Daily,27.71,,,,
2018-02-25,2018-02-25,US_3T_0223_ERLADCT5%,23842719815710761,1375,12.74909091,1.4545454545455,20,0.8765,17,30,Daily,17.53,,,,
2018-02-25,2018-02-25,"FR_3T_0225_vinci2%_desktop - Copy",23842720708120761,1463,10.56049214,0.54682159945318,8,1.93125,7,30,Daily,15.45,,,,
2018-02-25,2018-02-25,"DE_3T_0224_ HvsW",23842720460160761,4625,8.79567568,1.1891891891892,55,0.73963636,55,40,Daily,40.68,2,20.34,2.40904621,98
2018-02-25,2018-02-25,"UK_3T_0224_LocalBackers5% - HvsW",23842720396140761,1413,14.7841472,0.56617126680821,8,2.61125,8,40,Daily,20.89,,,,
2018-02-25,2018-02-25,MY_3T_0223_vinci4%_MB_ios,23842719777290761,30,1.33333333,,,,,30,Daily,0.04,,,,
2018-02-25,2018-02-25,"DE_3T_0224_ HvsW",23842720460150761,4480,9.02232143,1.0714285714286,48,0.84208333,42,40,Daily,40.42,1,40.42,1.21227115,49
2018-02-25,2018-02-25,US_3T_0223_ERLADCT5%_Android,23842719815720761,2316,13.05699482,1.9430051813472,45,0.672,36,30,Daily,30.24,,,,
2018-02-25,2018-02-25,"UK_3T_0224_vinci2%_MB_android - HvsW",23842720393790761,1717,12.43447874,1.3977868375073,24,0.88958333,21,40,Daily,21.35,,,,
2018-02-25,2018-02-25,"DE_3T_0225_ HvsW - Copy",23842720708140761,2001,10.30484758,1.1994002998501,24,0.85916667,25,40,Daily,20.62,,,,
2018-02-25,2018-02-25,US_3T_0223_ERLADCT5%,23842719815740761,2404,12.62063228,1.2895174708819,31,0.97870968,26,55,Daily,30.34,,,,
2018-02-25,2018-02-25,"UK_3T_0225_allbackers5% - HvsW - Copy",23842720707920761,1599,11.76985616,1.5634771732333,25,0.7528,23,40,Daily,18.82,1,18.82,2.60361318,49
2018-02-25,2018-02-25,"UK_3T_0224 - HvsW",23842720393880761,5972,6.75318151,1.2726054922974,76,0.53065789,67,40,Daily,40.33,1,40.33,3.19861146,129
2018-02-25,2018-02-25,"ES_3T_0224_LocalBackers5% - HvsW",23842720396100761,2156,8.96103896,1.113172541744,24,0.805,19,40,Daily,19.32,,,,
2018-02-25,2018-02-25,"UK_3T_0224_vinci2%_MB_ios - HvsW",23842720393780761,1882,11.18490967,1.9659936238045,37,0.56891892,35,40,Daily,21.05,,,,
2018-02-25,2018-02-25,"otherEU_3T_0225_ HvsW - Copy",23842720708040761,2597,8.22872545,1.0396611474779,27,0.79148148,22,40,Daily,21.37,,,,
2018-02-25,2018-02-25,"US_3T_0224_LocalBackers1-2% - HvsW",23842720396080761,2156,18.75695733,1.6233766233766,35,1.15542857,31,75,Daily,40.44,3,13.48,3.63501484,147
2018-02-25,2018-02-25,"IT_3T_0225_vinci2%_MB_android - HvsW - Copy",23842720708020761,3355,6.54247392,0.98360655737705,33,0.66515152,22,40,Daily,21.95,,,,
2018-02-25,2018-02-25,"UK_3T_0225 - HvsW - Copy",23842720707880761,1908,9.83752621,0.73375262054507,14,1.34071429,13,40,Daily,18.77,,,,
2018-02-25,2018-02-25,"DE_3T_0224_ERLADCT5% - HvsW",23842720447860761,3814,10.68694284,1.442055584688,55,0.74109091,49,40,Daily,40.76,1,40.76,1.20215898,49
2018-02-25,2018-02-25,"FR_3T_0224_allbackers5% - HvsW",23842720393690761,2097,9.95708155,1.1921793037673,25,0.8352,22,40,Daily,20.88,,,,
2018-02-25,2018-02-25,"DE_3T_0224_ HvsW",23842720460090761,3809,10.69572066,1.4439485429247,55,0.74072727,47,75,Daily,40.74,1,40.74,1.20274914,49
2018-02-25,2018-02-25,ES_3T_0223_ERLADCT5%,23842719815570761,2076,6.63776493,0.96339113680154,20,0.689,14,30,Daily,13.78,,,,
2018-02-25,2018-02-25,"US_3T_0224_allbackers1% - HvsW",23842720393760761,3075,13.11544715,1.1056910569106,34,1.18617647,32,75,Daily,40.33,1,40.33,3.19861146,129
2018-02-25,2018-02-25,"IT_3T_0224_ HvsW",23842720460080761,4796,4.23060884,1.0216847372811,49,0.41408163,36,40,Daily,20.29,,,,
2018-02-25,2018-02-25,"US_3T_0224_ERLADCT5% - HvsW",23842720393620761,1422,16.34317862,1.4064697609001,20,1.162,18,40,Daily,23.24,,,,
2018-02-25,2018-02-25,"US_3T_0224_allbackers5% - HvsW",23842720393610761,3132,12.8256705,1.5006385696041,47,0.85468085,47,40,Daily,40.17,,,,
2018-02-25,2018-02-25,"US_3T_0224_ HvsW",23842720460060761,4035,9.92565056,1.3382899628253,54,0.74166667,52,40,Daily,40.05,1,40.05,1.22347066,49
2018-02-25,2018-02-25,"ES_3T_0224_ERLADCT5% - HvsW",23842720393600761,6213,6.54273298,1.158860453887,72,0.56458333,48,40,Daily,40.65,1,40.65,1.20541205,49
2018-02-25,2018-02-25,"UK_3T_0224_allbackers5% - HvsW",23842720393710761,1736,12.390553,1.0944700460829,19,1.13210526,19,40,Daily,21.51,,,,
2018-02-25,2018-02-25,NZ_3T_0222_android,23842718305390761,1875,9.41333333,0.90666666666667,17,1.03823529,14,30,Daily,17.65,,,,
2018-02-25,2018-02-25,MY_3T_0223_ERLADCT5%,23842719815650761,45,1.77777778,,,,,30,Daily,0.08,,,,
2018-02-25,2018-02-25,UK_3T_0223_vinci2%_MB_ios,23842719772520761,1089,14.15059688,1.1019283746556,12,1.28416667,13,30,Daily,15.41,,,,
2018-02-25,2018-02-25,"US_3T_0224_ios - HvsW",23842720460040761,2256,10.68705674,1.2854609929078,29,0.83137931,28,40,Daily,24.11,,,,
2018-02-25,2018-02-25,"US_3T_0225_ERLADCT5%_ios - HvsW - Copy",23842720707970761,962,13.92931393,2.2869022869023,22,0.60909091,18,40,Daily,13.4,,,,
2018-02-25,2018-02-25,"UK_3T_0224_vinci2%_desktop - HvsW",23842720393900761,3400,11.75882353,0.29411764705882,10,3.998,9,40,Daily,39.98,,,,
2018-02-25,2018-02-25,"ES_3T_0224 - HvsW",23842720393650761,3388,5.41322314,1.3872491145218,47,0.39021277,36,40,Daily,18.34,1,18.34,2.67175573,49
2018-02-25,2018-02-25,"FR_3T_0224_LocalBackers5% - HvsW",23842720396150761,4464,9.15770609,1.1424731182796,51,0.80156863,38,40,Daily,40.88,2,20.44,2.39726027,98
2018-02-25,2018-02-25,"IT_3T_0224_vinci2%_MB_android - HvsW",23842720393800761,8810,4.60272418,0.76049943246311,67,0.60522388,52,40,Daily,40.55,1,40.55,1.5782984,64
2018-02-25,2018-02-25,"DE_3T_0225_ HvsW - Copy",23842720708150761,1941,10.86038125,1.7001545595054,33,0.63878788,26,40,Daily,21.08,,,,
2018-02-25,2018-02-25,"US_3T_0225_ERLADCT5%_Android - HvsW - Copy",23842720707940761,786,18.25699746,1.6539440203562,13,1.10384615,11,40,Daily,14.35,,,,
2018-02-25,2018-02-25,TW_3T_0223_vinci4%_MB_ios,23842719776660761,1185,6.21097046,1.6033755274262,19,0.38736842,13,30,Daily,7.36,,,,
2018-02-25,2018-02-25,"IT_3T_0224_ HvsW",23842720460140761,5094,4.00667452,0.804868472713,41,0.49780488,32,40,Daily,20.41,,,,
2018-02-25,2018-02-25,"ES_3T_0225_ERLADCT5% - Copy",23842720708000761,1647,9.28354584,1.3964784456588,23,0.66478261,20,30,Daily,15.29,,,,
2018-02-25,2018-02-25,"ES_3T_0224_allbackers5% - HvsW",23842720393740761,4162,9.63959635,0.91302258529553,38,1.05578947,30,40,Daily,40.12,,,,
2018-02-25,2018-02-25,"otherEU_3T_0224_ HvsW",23842720460100761,6305,6.31086439,1.0943695479778,69,0.57666667,59,40,Daily,39.79,,,,
2018-02-25,2018-02-25,US_3T_0223_ERLADCT1%,23842719815220761,977,18.04503582,1.0235414534289,10,1.763,9,30,Daily,17.63,,,,
2018-02-25,2018-02-25,UK_3T_0223_vinci2%_desktop,23842719773720761,1195,25.25523013,0.5020920502092,6,5.03,4,30,Daily,30.18,,,,
2018-02-25,2018-02-25,"otherEU_3T_0225_ERLADCT5% - HvsW - Copy",23842720708070761,2347,9.23732424,1.1504047720494,27,0.80296296,24,40,Daily,21.68,1,21.68,2.2601476,49
2018-02-25,2018-02-25,US_3T_0222_allbackers5%,23842718328560761,1577,19.3088142,1.3950538998098,22,1.38409091,22,30,Daily,30.45,,,,
2018-02-25,2018-02-25,"US_3T_0225_LocalBackers1-2% - HvsW - Copy",23842720707950761,589,24.04074703,2.0373514431239,12,1.18,11,40,Daily,14.16,,,,
2018-02-25,2018-02-25,MY_3T_0222_allbackers5%,23842718307130761,9604,3.11016243,0.52061640982924,50,0.5974,39,30,Daily,29.87,,,,
2018-02-25,2018-02-25,"US_3T_0224_ERLADCT1% - HvsW",23842720393830761,1395,17.55555556,1.9354838709677,27,0.90703704,23,40,Daily,24.49,,,,
2018-02-25,2018-02-25,ES_3T_0222,23842718299090761,6147,4.65104929,0.89474540426224,55,0.51981818,44,30,Daily,28.59,,,,
2018-02-25,2018-02-25,"US_3T_0224_ERLADCT5% - HvsW",23842720393810761,1505,16.37209302,0.99667774086379,15,1.64266667,14,40,Daily,24.64,,,,
2018-02-25,2018-02-25,"UK_3T_0224_allbackers5% - HvsW",23842720393720761,3344,12.15011962,0.47846889952153,16,2.539375,13,75,Daily,40.63,,,,
2018-02-25,2018-02-25,"US_3T_0224_ERLADCT5%_ios - HvsW",23842720393660761,2974,13.53059852,1.3449899125757,40,1.006,43,40,Daily,40.24,1,40.24,1.21769384,49
2018-02-25,2018-02-25,ES_3T_0222_android,23842718299120761,5762,5.06594932,1.457827143353,84,0.3475,63,30,Daily,29.19,,,,
2018-02-25,2018-02-25,"otherEU2_3T_0224_ERLADCT5% - HvsW - MB",23842720450910761,5841,3.2597158,1.5408320493066,90,0.21155556,82,40,Daily,19.04,,,,
2018-02-25,2018-02-25,"IT_3T_0225_vinci2%_MB_android - Copy",23842720708050761,3572,4.50727884,1.1198208286674,40,0.4025,22,30,Daily,16.1,,,,
2018-02-25,2018-02-25,"IT_3T_0225_ERLADCT5% - HvsW - Copy",23842720707910761,4237,4.99645976,0.77885296200142,33,0.64151515,27,40,Daily,21.17,,,,
2018-02-25,2018-02-25,"UK_3T_0224_vinci2%_MB_android - HvsW",23842720393770761,3610,11.21606648,1.191135734072,43,0.94162791,30,75,Daily,40.49,2,20.245,2.4203507,98
2018-02-25,2018-02-25,"IT_3T_0224_ERLADCT5% - HvsW",23842720447820761,3981,5.15197187,0.72846018588294,29,0.70724138,21,40,Daily,20.51,,,,
2018-02-25,2018-02-25,PH_3T_0223_vinci4%_MB_ios,23842719776980761,560,2.28571429,0.17857142857143,1,1.28,,30,Daily,1.28,,,,
2018-02-25,2018-02-25,"otherEU2_3T_0225_ERLADCT5% - HvsW - Copy",23842720708060761,5997,3.71685843,1.0005002501251,60,0.3715,44,75,Daily,22.29,2,11.145,4.3965904,98
2018-02-25,2018-02-25,"FR_3T_0224_allbackers5% - HvsW",23842720393700761,1923,10.76963079,0.83203328133125,16,1.294375,11,40,Daily,20.71,,,,
2018-02-25,2018-02-25,"FR_3T_0225_LocalBackers5% - HvsW - Copy",23842720707930761,1950,10.65128205,1.0769230769231,21,0.98904762,14,40,Daily,20.77,,,,
2018-02-25,2018-02-25,"UK_3T_0224_LocalBackers5% - HvsW",23842720396120761,3516,11.51308305,0.82480091012514,29,1.39586207,22,40,Daily,40.48,1,40.48,1.21047431,49
2018-02-25,2018-02-25,"IT_3T_0225_ERLADCT5% - HvsW - Copy",23842720707900761,3941,5.4224816,1.0149708195889,40,0.53425,30,40,Daily,21.37,,,,
2018-02-25,2018-02-25,MY_3T_0223_ERLADCT5%,23842719815670761,10931,2.67953527,0.34763516604153,38,0.77078947,23,30,Daily,29.29,,,,
2018-02-25,2018-02-25,"otherEU_3T_0224_ERLADCT5% - HvsW",23842720447800761,2531,7.97708416,1.106282101936,28,0.72107143,27,40,Daily,20.19,,,,
2018-02-25,2018-02-25,"DE_3T_0224_ERLADCT5% - HvsW",23842720447850761,1781,12.02133633,1.7405951712521,31,0.69064516,35,40,Daily,21.41,,,,
2018-02-25,2018-02-25,"US_3T_0224_ERLADCT5%_Android - HvsW",23842720393630761,3311,12.30141951,1.6007248565388,53,0.76849057,47,40,Daily,40.73,2,20.365,2.40608888,98
2018-02-25,2018-02-25,"otherEU2_3T_0224_ERLADCT5% - HvsW",23842720448220761,10902,3.70207301,1.3116859291873,143,0.28223776,116,40,Daily,40.36,1,40.36,1.21407334,49
2018-02-25,2018-02-25,"IT_3T_0224_ERLADCT5% - HvsW",23842720446260761,8030,5.1120797,1.0709838107098,86,0.47732558,60,75,Daily,41.05,2,20.525,2.38733252,98
2018-02-25,2018-02-25,"otherEU2_3T_0224_ERLADCT5% - HvsW - desktop",23842720451060761,3959,4.90022733,0.90932053548876,36,0.53888889,32,40,Daily,19.4,,,,
2018-02-25,2018-02-25,"US_3T_0225_ERLADCT5%_Android - Copy",23842720707990761,696,15.91954023,1.4367816091954,10,1.108,8,30,Daily,11.08,,,,
2018-02-24,2018-02-24,Surveryemail_UK_0219,23842715148720761,5070,10.10059172,1.2031558185404,61,0.8395082,51,50,Daily,51.21,,,,
2018-02-24,2018-02-24,UAE_IDKS_iphone_0130,23842714810700761,1,0,,,,,40,Daily,0,,,,
2018-02-24,2018-02-24,"MY_3T_0224 - HvsW",23842720393680761,6470,2.30757342,0.41731066460587,27,0.55296296,17,40,Daily,14.93,,,,
2018-02-24,2018-02-24,PH_3T_0222_allbackers5%,23842718307090761,27,0.37037037,,,,,30,Daily,0.01,,,,
2018-02-24,2018-02-24,"DE_3T_0224_ERLADCT5% - HvsW",23842720446390761,938,13.25159915,1.8123667377399,17,0.73117647,12,40,Daily,12.43,,,,
2018-02-24,2018-02-24,"US_ERLPageClicks2%_3T_0207 - Copy",23842707661850761,1456,13.51648352,1.4423076923077,21,0.93714286,20,30,Daily,19.68,,,,
2018-02-24,2018-02-24,Macau_headphone_0210,23842714810620761,6958,3.07128485,0.56050589249784,39,0.54794872,28,40,Daily,21.37,,,,
2018-02-24,2018-02-24,"IT_3T_0224_ HvsW",23842720460080761,2159,5.46549328,0.88003705419176,19,0.62105263,12,40,Daily,11.8,,,,
2018-02-24,2018-02-24,MY_3T_0222_allbackers5%,23842718307160761,7790,3.16174583,0.42362002567394,33,0.74636364,18,30,Daily,24.63,,,,
2018-02-24,2018-02-24,"DE_3T_0224_ERLADCT5% - HvsW",23842720447860761,864,14.38657407,2.0833333333333,18,0.69055556,17,40,Daily,12.43,,,,
2018-02-24,2018-02-24,"EU_ERLPageClicks1%_3T_0207 - Copy",23842707661710761,2,25,,,,,30,Daily,0.05,,,,
2018-02-24,2018-02-24,Israel_OldADCT_IDKS_0216,23842713865260761,4,0,,,,,40,Daily,0,,,,
2018-02-24,2018-02-24,"US_3T_0224_ HvsW",23842720460060761,722,16.3434903,1.2465373961219,9,1.31111111,9,40,Daily,11.8,,,,
2018-02-24,2018-02-24,PH_3T_0222_allbackers5%,23842718307100761,4,2.5,,,,,30,Daily,0.01,,,,
2018-02-24,2018-02-24,"otherEU_3T_0224_ERLADCT5% - HvsW",23842720446800761,1233,10.081103,1.2165450121655,15,0.82866667,12,75,Daily,12.43,,,,
2018-02-24,2018-02-24,"Surveryemail_PH_0219 - asia2%",23842715151250761,29922,1.80636321,0.64166833767796,192,0.28151042,85,55,Daily,54.05,,,,
2018-02-24,2018-02-24,"Israel_IDKS_0216 - Copy",23842715612580761,10,4,,,,,40,Daily,0.04,,,,
2018-02-24,2018-02-24,"DE_3T_0224_ HvsW",23842720460090761,885,13.33333333,1.4689265536723,13,0.90769231,13,75,Daily,11.8,1,11.8,4.15254237,49
2018-02-24,2018-02-24,"FR_3T_0224_allbackers5% - HvsW",23842720393690761,1037,14.3972999,0.67502410800386,7,2.13285714,3,40,Daily,14.93,,,,
2018-02-24,2018-02-24,US_3T_0223_ERLADCT1%_Android,23842719815750761,1420,17.47887324,1.6197183098592,23,1.07913043,19,30,Daily,24.82,,,,
2018-02-24,2018-02-24,Surveryemail2%_UK_0219,23842715148970761,3921,13.27212446,1.2241775057383,48,1.08416667,38,50,Daily,52.04,,,,
2018-02-24,2018-02-24,JD_IDKS_0222,23842718271300761,7294,1.79462572,1.0693720866466,78,0.16782051,41,40,Daily,13.09,,,,
2018-02-24,2018-02-24,"DE_3T_0224_ HvsW",23842720460150761,950,12.42105263,1.8947368421053,18,0.65555556,13,40,Daily,11.8,1,11.8,4.15254237,49
2018-02-24,2018-02-24,IT_3T_0223_vinci2%_MB_android,23842719775310761,3913,4.70994122,0.84334270380782,33,0.55848485,22,30,Daily,18.43,,,,
2018-02-24,2018-02-24,"US_3T_0224_LocalBackers5% - HvsW",23842720396130761,1,10,,,,,40,Daily,0.01,,,,
2018-02-24,2018-02-24,UAE_engaged_0130,23842704929160761,2,0,,,,,30,Daily,0,,,,
2018-02-24,2018-02-24,MY_3T_0222_iphone,23842718322200761,11411,3.03654369,0.70984138112348,81,0.42777778,65,30,Daily,34.65,1,34.65,1.41414141,49
2018-02-24,2018-02-24,US_3T_0223_vinci2%,23842719757340761,1290,20.6124031,1.7054263565891,22,1.20863636,20,30,Daily,26.59,,,,
2018-02-24,2018-02-24,"otherEU2_3T_0224_ERLADCT5% - HvsW - desktop",23842720451060761,3096,4.01485788,0.54909560723514,17,0.73117647,10,40,Daily,12.43,,,,
2018-02-24,2018-02-24,UAE_IDKS_0130,23842714810720761,311,3.50482315,1.2861736334405,4,0.2725,2,40,Daily,1.09,,,,
2018-02-24,2018-02-24,PH_3T_0222,23842718303710761,10,2,10,1,0.02,,30,Daily,0.02,,,,
2018-02-24,2018-02-24,UK_3T_0223_vinci1%_MB,23842719772780761,1502,13.00266312,1.6644474034621,25,0.7812,17,30,Daily,19.53,,,,
2018-02-24,2018-02-24,US_3T_0223_ERLADCT1%,23842719815220761,1872,17.17948718,1.1217948717949,21,1.53142857,18,30,Daily,32.16,,,,
2018-02-24,2018-02-24,"US_3T_0224_ios - HvsW",23842720460040761,547,21.55393053,0.73126142595978,4,2.9475,3,40,Daily,11.79,,,,
2018-02-24,2018-02-24,US_3T_0222_allbackers5%,23842718328570761,908,18.59030837,0.77092511013216,7,2.41142857,6,30,Daily,16.88,,,,
2018-02-24,2018-02-24,PH_3T_0223_ERLADCT5%,23842719815620761,8189,1.83172549,0.64720967151056,53,0.28301887,31,30,Daily,15,,,,
2018-02-24,2018-02-24,"ES_3T_0224_android - HvsW",23842720393640761,2405,6.20790021,1.1226611226611,27,0.55296296,18,40,Daily,14.93,,,,
2018-02-24,2018-02-24,"UK_3T_0224_allbackers5% - HvsW",23842720393720761,1113,13.41419587,1.1680143755615,13,1.14846154,11,75,Daily,14.93,2,7.465,6.56396517,98
2018-02-24,2018-02-24,"US_3T_0224_ERLADCT5%_ios - HvsW",23842720393660761,869,17.18066743,1.3808975834292,12,1.24416667,11,40,Daily,14.93,1,14.93,3.28198259,49
2018-02-24,2018-02-24,MY_3T_0222,23842718305040761,14435,2.55074472,0.42951160374091,62,0.59387097,31,30,Daily,36.82,,,,
2018-02-24,2018-02-24,JP_3T_0223_vinci4%_MB_ios,23842719775880761,825,17.85454545,1.0909090909091,9,1.63666667,8,30,Daily,14.73,,,,
2018-02-24,2018-02-24,"US_3T_0224_ERLADCT5% - HvsW",23842720393620761,773,19.31435964,1.4230271668823,11,1.35727273,7,40,Daily,14.93,,,,
2018-02-24,2018-02-24,NZ_3T_0222,23842718305370761,1709,9.98244587,0.81919251023991,14,1.21857143,12,30,Daily,17.06,,,,
2018-02-24,2018-02-24,IT_3T_0223_vinci2%_MB_ios,23842719775350761,3807,5.94956659,1.1032308904649,42,0.53928571,34,30,Daily,22.65,,,,
2018-02-24,2018-02-24,"DE_3T_0224_ERLADCT5% - HvsW",23842720447850761,930,13.3655914,1.1827956989247,11,1.13,11,40,Daily,12.43,,,,
2018-02-24,2018-02-24,MY_3T_0222_android,23842718305060761,13288,2.59406984,0.737507525587,98,0.35173469,62,30,Daily,34.47,,,,
2018-02-24,2018-02-24,TW_3T_0223_vinci4%_MB_ios,23842719776660761,5355,5.27170868,1.1951447245565,64,0.44109375,58,30,Daily,28.23,1,28.23,1.73574212,49
2018-02-24,2018-02-24,ES_3T_0223_ERLADCT5%,23842719815560761,2295,6.79738562,0.82788671023965,19,0.82105263,13,30,Daily,15.6,,,,
2018-02-24,2018-02-24,NZ_3T_0222_iphone,23842718322260761,19,7.89473684,,,,,30,Daily,0.15,,,,
2018-02-24,2018-02-24,"US_3T_0224_allbackers5% - HvsW",23842720393610761,975,15.31282051,1.6410256410256,16,0.933125,14,40,Daily,14.93,2,7.465,6.56396517,98
2018-02-24,2018-02-24,"IT_3T_0224_ERLADCT5% - HvsW",23842720446260761,2529,4.91498616,1.0280743376829,26,0.47807692,22,75,Daily,12.43,1,12.43,3.94207562,49
2018-02-24,2018-02-24,norway_3T_0222_iphone,23842718322270761,2411,12.23973455,1.2857735379511,31,0.95193548,28,30,Daily,29.51,2,14.755,3.32090817,98
2018-02-24,2018-02-24,"UK_3T_0224_vinci2%_desktop - HvsW",23842720393900761,1235,12.08097166,0.5668016194332,7,2.13142857,7,40,Daily,14.92,1,14.92,3.28418231,49
2018-02-24,2018-02-24,US_3T_0223_ERLADCT5%_Android,23842719815720761,2499,12.76110444,1.2404961984794,31,1.02870968,26,30,Daily,31.89,1,31.89,2.00689871,64
2018-02-24,2018-02-24,"UK_3T_0224 - HvsW",23842720393880761,1552,9.61984536,1.159793814433,18,0.82944444,16,40,Daily,14.93,,,,
2018-02-24,2018-02-24,"UK_3T_0224_vinci2%_MB_ios - HvsW",23842720393780761,950,15.71578947,1.3684210526316,13,1.14846154,9,40,Daily,14.93,,,,
2018-02-24,2018-02-24,"ES_3T_0224_LocalBackers5% - HvsW",23842720396100761,1750,8.53142857,1.8857142857143,33,0.45242424,28,40,Daily,14.93,,,,
2018-02-24,2018-02-24,PH_3T_0222_iphone,23842718322240761,12,3.33333333,,,,,30,Daily,0.04,,,,
2018-02-24,2018-02-24,ES_3T_0222_allbackers5%,23842718307050761,2576,6.20729814,1.1257763975155,29,0.55137931,20,30,Daily,15.99,,,,
2018-02-24,2018-02-24,US_3T_0223_ERLADCT1%_ios,23842719834630761,1258,22.89348172,0.95389507154213,12,2.4,12,30,Daily,28.8,,,,
2018-02-24,2018-02-24,"DE_3T_0224_ HvsW",23842720460160761,948,12.44725738,1.4767932489451,14,0.84285714,10,40,Daily,11.8,,,,
2018-02-24,2018-02-24,UK_3T_0223_vinci1%_MB,23842719772770761,1348,11.72848665,2.2255192878338,30,0.527,25,30,Daily,15.81,,,,
2018-02-24,2018-02-24,US_3T_0223_ERLADCT5%,23842719815740761,2458,12.85598047,1.0577705451587,26,1.21538462,20,55,Daily,31.6,1,31.6,4.08227848,129
2018-02-24,2018-02-24,JP_3T_0222_android,23842718305250761,2,5,,,,,30,Daily,0.01,,,,
2018-02-24,2018-02-24,FR_3T_0223_vinci2%_MB_android,23842719757160761,1846,10.80173348,0.9750812567714,18,1.10777778,12,30,Daily,19.94,,,,
2018-02-24,2018-02-24,"otherEU2_3T_0224_ERLADCT5% - HvsW - MB",23842720450910761,3411,3.64409264,1.7883318674875,61,0.20377049,52,40,Daily,12.43,,,,
2018-02-24,2018-02-24,JP_3T_0222_iphone,23842718322190761,948,10.65400844,0.42194092827004,4,2.525,3,30,Daily,10.1,,,,
2018-02-24,2018-02-24,IT_3T_0223_vinci2%_desktop,23842719775340761,697,5.07890961,0.14347202295552,1,3.54,1,30,Daily,3.54,,,,
2018-02-24,2018-02-24,MY_3T_0223_ERLADCT5%,23842719815640761,89,0.33707865,,,,,30,Daily,0.03,,,,
2018-02-24,2018-02-24,"ES_3T_0224 - HvsW",23842720393650761,2602,5.73789393,1.3835511145273,36,0.41472222,27,40,Daily,14.93,,,,
2018-02-24,2018-02-24,FR_3T_0223_vinci2%_desktop,23842719774890761,1288,13.22204969,0.46583850931677,6,2.83833333,5,30,Daily,17.03,,,,
2018-02-24,2018-02-24,"US_3T_0224_LocalBackers5% - HvsW",23842720396070761,712,20.96910112,2.1067415730337,15,0.99533333,10,40,Daily,14.93,,,,
2018-02-24,2018-02-24,MY_3T_0222,23842718305030761,3349,2.32606748,0.29859659599881,10,0.779,9,30,Daily,7.79,,,,
2018-02-24,2018-02-24,MY_3T_0223_vinci1%,23842719757260761,90,0.77777778,,,,,30,Daily,0.07,,,,
2018-02-24,2018-02-24,"US_3T_0224_LocalBackers1-2% - HvsW",23842720396080761,564,26.47163121,0.88652482269504,5,2.986,4,75,Daily,14.93,1,14.93,3.28198259,49
2018-02-24,2018-02-24,PH_3T_0222,23842718303700761,7,0,,,,,30,Daily,0,,,,
2018-02-24,2018-02-24,US_3T_0223_vinci1%,23842719757360761,1515,17.64356436,1.6501650165017,25,1.0692,23,30,Daily,26.73,,,,
2018-02-24,2018-02-24,"IT_3T_0224_ERLADCT5% - HvsW",23842720447820761,2328,5.33934708,0.81615120274914,19,0.65421053,19,40,Daily,12.43,,,,
2018-02-24,2018-02-24,"US_3T_0224 - HvsW",23842720460070761,705,16.75177305,2.2695035460993,16,0.738125,17,40,Daily,11.81,,,,
2018-02-24,2018-02-24,MY_3T_0223_vinci1%,23842719757290761,7,1.42857143,,,,,30,Daily,0.01,,,,
2018-02-24,2018-02-24,PH_3T_0223_ERLADCT5%,23842719815610761,20638,1.68233356,0.57660626029654,119,0.29176471,49,30,Daily,34.72,,,,
2018-02-24,2018-02-24,"otherEU_3T_0224_ HvsW",23842720460110761,1181,10,1.6934801016088,20,0.5905,17,40,Daily,11.81,1,11.81,4.14902625,49
2018-02-24,2018-02-24,US_3T_0222_allbackers5%,23842718328560761,2374,12.83487784,1.0530749789385,25,1.2188,23,30,Daily,30.47,1,30.47,1.60813915,49
2018-02-24,2018-02-24,US_3T_0223_ERLADCT1%,23842719815730761,1612,15.72580645,1.7369727047146,28,0.90535714,23,30,Daily,25.35,,,,
2018-02-24,2018-02-24,JP_3T_0222,23842718305210761,5,2,,,,,30,Daily,0.01,,,,
2018-02-24,2018-02-24,ES_3T_0222_android,23842718299120761,6652,4.38665063,1.458208057727,97,0.30082474,70,30,Daily,29.18,,,,
2018-02-24,2018-02-24,"FR_3T_0224_LocalBackers5% - HvsW",23842720396150761,1082,13.79852126,0.55452865064695,6,2.48833333,5,40,Daily,14.93,,,,
2018-02-24,2018-02-24,"IT_3T_0224_ HvsW",23842720460130761,2465,4.78701826,0.77079107505071,19,0.62105263,19,40,Daily,11.8,,,,
2018-02-24,2018-02-24,UK_3T_0223_vinci2%_MB_ios,23842719772500761,1379,14.09717186,1.4503263234228,20,0.972,19,30,Daily,19.44,,,,
