# ----------------------------------------
# 1 Master View
# User Explorer
# 20160801-20170801
# ----------------------------------------

Client Id,Sessions,Avg. Session Duration,Bounce Rate,Revenue,Transactions,Goal Conversion Rate
107103621.1492521987,4,00:11:04,50.00%,$45.20,2,200.00%
359016479.1481951816,2,00:09:28,0.00%,$45.20,2,200.00%
460367785.1481633711,4,00:09:58,0.00%,$45.20,4,300.00%
869704351.1491414004,4,00:19:45,0.00%,$45.20,2,250.00%
106438810.1481857733,6,00:12:10,0.00%,$45.18,2,166.67%
818282050.1481199926,4,00:10:09,0.00%,$45.18,2,250.00%
974742939.1484326658,6,00:17:18,0.00%,$45.18,2,200.00%
903088420.1498063761,2,00:58:10,0.00%,$45.16,2,400.00%
470907033.1498413774,4,00:13:43,0.00%,$45.14,2,200.00%
17373167.1500509090,4,00:08:39,0.00%,$45.12,2,150.00%
1066115126.1474479784,16,00:03:29,12.50%,$44.86,4,100.00%
1018315798.1501107043,6,00:16:56,0.00%,$44.84,2,166.67%
119742736.1499970202,2,00:05:07,0.00%,$44.84,2,300.00%
576072896.1418746720,6,00:06:41,0.00%,$44.80,2,133.33%
1037494354.1499869913,2,00:12:58,0.00%,$44.63,2,300.00%
805357298.1468423341,4,00:16:47,0.00%,$44.47,2,250.00%
301792704.1491345606,8,00:05:22,0.00%,$44.25,2,125.00%
706839181.1487261707,4,00:21:23,0.00%,$44.25,2,200.00%
1070156579.1476711018,2,00:04:35,0.00%,$44.23,2,300.00%
315948529.1476189253,6,00:16:03,0.00%,$44.23,2,200.00%
693513774.1481720675,4,00:05:51,0.00%,$44.23,2,100.00%
718783057.1466264014,18,00:03:31,22.22%,$44.23,2,44.44%
1658157.1498575985,2,00:16:38,0.00%,$44.21,2,400.00%
496140211.1478640551,2,00:41:42,0.00%,$44.21,2,400.00%
1011287527.1498178061,2,00:05:36,0.00%,$44.06,2,300.00%
1033134511.1484086564,2,00:11:49,0.00%,$44.04,2,400.00%
365542288.1498351853,4,00:15:16,0.00%,$44.04,2,200.00%
552493776.1498686949,2,00:08:29,0.00%,$44.04,2,300.00%
708060943.1498420887,4,00:11:44,50.00%,$44.04,2,250.00%
860454068.1498799021,2,00:14:26,0.00%,$44.04,2,300.00%
829782788.1479587685,8,00:09:21,25.00%,$44.02,2,175.00%
565592332.1493298676,6,00:19:30,0.00%,$43.94,2,133.33%
806210079.1491965881,2,00:10:20,0.00%,$43.92,2,300.00%
974644035.1495324612,2,01:02:16,0.00%,$43.82,2,400.00%
1087302618.1494180938,6,00:03:24,66.67%,$43.80,2,133.33%
797482596.1491606175,2,00:21:12,0.00%,$43.68,2,400.00%
21832177.1499975618,4,00:12:30,50.00%,$43.58,2,200.00%
841781119.1484444450,10,00:10:30,20.00%,$43.56,2,140.00%
480272445.1472675893,12,00:04:00,16.67%,$43.53,2,66.67%
571984339.1496881304,2,00:21:19,0.00%,$43.37,2,400.00%
1038132406.1480550447,2,00:12:19,0.00%,$43.27,2,400.00%
111905912.1475860607,2,00:13:38,0.00%,$43.27,2,300.00%
122034816.1486653823,8,00:15:07,0.00%,$43.27,2,100.00%
221585893.1492691707,2,00:07:19,0.00%,$43.27,2,400.00%
253133015.1479833254,4,00:04:07,0.00%,$43.27,2,200.00%
256090430.1489016640,8,00:07:22,0.00%,$43.27,2,175.00%
264181620.1482155111,2,00:12:29,0.00%,$43.27,2,200.00%
271383599.1476734146,4,00:02:48,0.00%,$43.27,2,200.00%
328777002.1481381559,2,00:14:31,0.00%,$43.27,2,200.00%
348907864.1495035670,8,00:01:24,25.00%,$43.27,2,100.00%
457854709.1497216257,4,00:03:30,50.00%,$43.27,2,200.00%
551951241.1491944821,2,00:17:37,0.00%,$43.27,2,400.00%
567691229.1488145948,4,00:15:05,50.00%,$43.27,2,200.00%
646254274.1484027155,4,00:08:53,0.00%,$43.27,2,200.00%
752726858.1479231013,2,00:11:41,0.00%,$43.27,2,400.00%
766328638.1460086151,4,00:07:55,0.00%,$43.27,2,100.00%
777515131.1479495300,2,00:04:41,0.00%,$43.27,2,400.00%
890306316.1478009957,2,00:03:48,0.00%,$43.27,2,400.00%
1090058879.1486831130,6,00:03:15,66.67%,$43.25,2,133.33%
258908448.1492823564,2,00:14:48,0.00%,$43.25,2,300.00%
333727299.1479593343,6,00:23:16,0.00%,$43.25,2,233.33%
356664205.1483126263,8,00:07:07,0.00%,$43.25,2,125.00%
482408377.1495737764,2,00:08:38,0.00%,$43.25,2,400.00%
539298968.1481079745,8,00:08:04,25.00%,$43.25,2,100.00%
584396803.1478370387,2,00:29:24,0.00%,$43.25,2,400.00%
585086180.1497481272,6,00:16:11,33.33%,$43.25,2,133.33%
594267850.1474419043,4,00:13:40,0.00%,$43.25,2,250.00%
67446633.1497843228,14,00:03:21,0.00%,$43.25,2,71.43%
841741623.1488808152,4,00:05:35,0.00%,$43.25,2,250.00%
856362044.1487054901,2,00:12:21,0.00%,$43.25,2,400.00%
931625644.1480438551,4,00:19:51,0.00%,$43.25,2,200.00%
951543147.1489296568,4,00:07:38,50.00%,$43.25,2,200.00%
978275468.1490895593,4,00:10:16,0.00%,$43.25,2,200.00%
982635545.1491065007,2,00:15:36,0.00%,$43.25,2,400.00%
47039280.1497402564,6,00:18:31,0.00%,$43.23,2,200.00%
492993489.1493217384,2,00:14:38,0.00%,$43.23,2,400.00%
825988721.1478228430,2,00:30:18,0.00%,$43.23,2,400.00%
876139486.1478161768,2,00:10:37,0.00%,$43.23,2,400.00%
449574068.1498765538,8,00:05:35,0.00%,$43.05,2,125.00%
606594692.1495501868,2,00:09:42,0.00%,$42.94,2,300.00%
772303802.1496337267,6,00:04:52,33.33%,$42.94,2,100.00%
440305131.1471137661,6,00:11:04,33.33%,$42.78,2,233.33%
243430878.1480912517,2,00:08:07,0.00%,$42.48,2,400.00%
410892433.1500344747,12,00:04:40,16.67%,$42.48,2,83.33%
441676453.1497545310,2,00:10:28,0.00%,$42.44,2,300.00%
697098492.1468275979,2,00:05:47,0.00%,$42.29,2,300.00%
874524469.1470600291,6,00:05:44,33.33%,$42.29,2,100.00%
478334313.1480130588,2,00:23:51,0.00%,$42.25,2,400.00%
425922880.1490813640,6,00:12:15,0.00%,$42.17,2,166.67%
155204812.1469126477,2,00:08:46,0.00%,$41.93,2,300.00%
985395481.1473171132,2,00:12:35,0.00%,$41.91,2,300.00%
600601209.1471892350,4,00:05:37,50.00%,$41.89,2,200.00%
199517848.1470264521,6,00:03:41,0.00%,$41.87,2,133.33%
445297150.1471813158,2,00:09:42,0.00%,$41.87,2,300.00%
818102255.1499923136,2,00:45:58,0.00%,$41.87,2,400.00%
573073228.1497384916,4,00:11:35,0.00%,$41.83,2,250.00%
410493383.1462507321,2,00:05:16,0.00%,$41.68,2,300.00%
794539283.1498695266,6,00:04:36,0.00%,$41.36,2,166.67%
161667277.1496805647,6,00:01:21,66.67%,$41.30,2,133.33%
345734964.1501291794,2,00:03:58,0.00%,$41.30,2,300.00%
353458091.1500607073,4,00:06:59,50.00%,$41.30,2,150.00%
758072845.1499878309,4,00:11:17,0.00%,$41.30,2,250.00%
88978567.1480187839,14,00:03:19,14.29%,$41.30,2,71.43%
1036028609.1483460714,8,00:12:05,50.00%,$41.28,2,150.00%
124701478.1485967114,2,00:13:29,0.00%,$41.28,2,400.00%
234982206.1481566773,4,00:02:08,0.00%,$41.28,2,200.00%
282973298.1492490021,2,00:04:04,0.00%,$41.28,2,400.00%
319701475.1484746867,2,00:25:33,0.00%,$41.28,2,200.00%
570844040.1480369139,4,00:13:14,0.00%,$41.28,2,300.00%
627900148.1493248909,2,00:09:07,0.00%,$41.28,2,400.00%
786391997.1485313029,6,00:09:13,0.00%,$41.28,2,133.33%
909908515.1474919844,2,00:20:09,0.00%,$41.28,2,300.00%
967763401.1484370904,6,00:05:13,0.00%,$41.28,2,133.33%
166623584.1480425161,6,00:06:56,0.00%,$41.26,2,133.33%
380519718.1485291899,2,00:10:12,0.00%,$41.26,2,300.00%
835887484.1481066046,2,00:06:21,0.00%,$41.26,2,200.00%
989606992.1490579982,2,00:35:36,0.00%,$41.26,2,400.00%
362639378.1465309728,10,00:05:11,0.00%,$41.20,2,120.00%
832306765.1493040106,8,00:10:51,0.00%,$41.18,2,100.00%
154864908.1501020559,2,00:04:13,0.00%,$40.89,2,300.00%
156196370.1499462704,4,00:11:43,0.00%,$40.89,2,200.00%
382437778.1485817033,2,00:07:03,0.00%,$40.89,2,400.00%
472387351.1489537425,6,00:03:10,0.00%,$40.89,2,100.00%
579830681.1492837756,8,00:02:06,0.00%,$40.89,2,100.00%
592384526.1490745490,4,00:20:10,0.00%,$40.89,2,350.00%
720785007.1476360792,2,00:07:36,0.00%,$40.89,2,500.00%
332302843.1494964867,4,00:05:37,0.00%,$40.71,2,200.00%
815700094.1470633363,4,00:04:25,0.00%,$40.63,2,150.00%
231642106.1471661137,2,00:05:57,0.00%,$40.57,2,200.00%
33643907.1469034964,6,00:04:58,66.67%,$40.57,2,133.33%
919494476.1497452393,26,00:09:02,7.69%,$40.44,2,61.54%
55453712.1472091605,2,00:25:11,0.00%,$40.34,2,300.00%
1101374551.1495697005,2,00:19:01,0.00%,$40.32,2,400.00%
13433308.1480893955,6,00:02:50,0.00%,$40.32,2,166.67%
163798718.1479093133,6,00:07:49,33.33%,$40.24,2,133.33%
676585078.1495341742,2,00:06:33,0.00%,$39.90,2,400.00%
751830521.1499710382,14,00:04:54,0.00%,$39.65,2,128.57%
204299056.1494002515,12,00:02:26,33.33%,$39.63,2,66.67%
141150096.1470956552,26,00:04:56,7.69%,$39.53,2,69.23%
620532641.1473793522,6,00:08:53,0.00%,$39.53,2,133.33%
1012203449.1479182248,16,00:06:29,0.00%,$39.33,2,100.00%
1014059471.1475604726,4,00:19:41,0.00%,$39.33,2,350.00%
1022107316.1476481128,16,00:01:54,12.50%,$39.33,2,75.00%
1049259362.1462220879,14,00:07:01,42.86%,$39.33,2,71.43%
106889377.1498677727,6,00:07:37,66.67%,$39.33,2,133.33%
128815295.1479449170,8,00:02:32,50.00%,$39.33,2,125.00%
152517181.1481153120,12,00:07:08,0.00%,$39.33,2,133.33%
173729222.1479332127,18,00:04:26,22.22%,$39.33,2,77.78%
174179995.1475875655,4,00:05:20,0.00%,$39.33,2,200.00%
182127333.1447264567,30,00:09:12,13.33%,$39.33,2,66.67%
196325888.1485915238,8,00:16:36,0.00%,$39.33,2,150.00%
20464194.1480288986,4,00:10:42,0.00%,$39.33,2,150.00%
20942078.1481914227,2,00:13:45,0.00%,$39.33,2,400.00%
239823468.1480657742,4,00:21:22,0.00%,$39.33,2,200.00%
242337196.1480190054,6,00:04:52,0.00%,$39.33,2,133.33%
246916352.1495647677,8,00:08:14,0.00%,$39.33,2,175.00%
247142124.1482185858,2,00:38:18,0.00%,$39.33,2,300.00%
293357803.1489011953,8,00:04:58,50.00%,$39.33,2,100.00%
304250695.1484348448,6,00:03:35,0.00%,$39.33,2,133.33%
333105302.1498443584,4,00:12:48,0.00%,$39.33,2,250.00%
333758600.1483643868,4,00:10:53,0.00%,$39.33,2,350.00%
33701991.1480828188,2,00:05:05,0.00%,$39.33,2,200.00%
337266961.1440178697,8,00:08:32,0.00%,$39.33,2,150.00%
340363062.1490478918,4,00:10:07,0.00%,$39.33,2,250.00%
374689825.1478756203,4,00:03:09,0.00%,$39.33,2,50.00%
387045151.1485225785,2,00:21:04,0.00%,$39.33,2,200.00%
387684440.1497212046,4,00:05:24,0.00%,$39.33,2,200.00%
446818359.1488404495,2,00:06:34,0.00%,$39.33,2,300.00%
471972708.1487206625,4,00:02:44,0.00%,$39.33,2,150.00%
489063649.1477340465,2,00:08:34,0.00%,$39.33,2,400.00%
492368584.1481646559,8,00:13:03,0.00%,$39.33,2,125.00%
496267945.1490655952,4,00:18:24,0.00%,$39.33,2,250.00%
497685616.1476914034,2,00:05:10,0.00%,$39.33,2,400.00%
547833566.1481902080,8,00:04:00,0.00%,$39.33,2,75.00%
579647084.1477416366,4,00:06:03,0.00%,$39.33,2,200.00%
589728713.1482189716,4,00:04:37,0.00%,$39.33,2,250.00%
597250657.1480094264,2,00:24:15,0.00%,$39.33,2,200.00%
635065094.1491245610,6,00:05:43,33.33%,$39.33,2,166.67%
637831430.1483650732,2,00:16:00,0.00%,$39.33,2,400.00%
672277665.1475643909,14,00:06:21,57.14%,$39.33,2,157.14%
673716937.1495135018,2,00:44:56,0.00%,$39.33,2,400.00%
686298849.1480355200,6,00:05:21,0.00%,$39.33,2,200.00%
707807702.1481582252,2,00:07:58,0.00%,$39.33,2,500.00%
729442889.1495075712,2,00:10:02,0.00%,$39.33,2,400.00%
729921387.1497266140,2,00:05:38,0.00%,$39.33,2,200.00%
757860726.1494551407,2,00:14:36,0.00%,$39.33,2,300.00%
769441726.1481560165,2,00:22:24,0.00%,$39.33,2,400.00%
777940674.1478059907,4,00:07:49,0.00%,$39.33,2,200.00%
785423897.1481397712,2,00:09:10,0.00%,$39.33,2,400.00%
794814128.1481230896,2,00:27:17,0.00%,$39.33,2,300.00%
802166073.1488490929,16,00:03:06,25.00%,$39.33,2,75.00%
805845120.1496966213,2,00:18:56,0.00%,$39.33,2,300.00%
807439942.1496725237,2,00:14:05,0.00%,$39.33,2,400.00%
809932129.1497072226,8,00:09:11,0.00%,$39.33,2,100.00%
819343150.1473972000,4,00:09:37,50.00%,$39.33,2,200.00%
864096597.1481501263,2,00:12:10,0.00%,$39.33,2,400.00%
869952226.1492795415,8,00:04:50,25.00%,$39.33,2,125.00%
880804191.1474133021,4,00:26:02,0.00%,$39.33,2,300.00%
945656257.1484684772,16,00:04:28,25.00%,$39.33,2,62.50%
985992452.1481550549,4,00:07:12,50.00%,$39.33,2,200.00%
1133153649.1481928240,6,00:02:52,66.67%,$39.31,2,100.00%
140702306.1477574963,2,00:24:29,0.00%,$39.31,2,400.00%
223456306.1480258790,6,00:05:31,0.00%,$39.31,2,100.00%
503663069.1477782689,4,00:13:24,0.00%,$39.31,2,300.00%
547249296.1482097636,4,00:06:51,50.00%,$39.31,2,250.00%
617850871.1490822872,4,00:14:31,0.00%,$39.31,2,250.00%
783176746.1480282398,4,00:13:17,0.00%,$39.31,2,350.00%
786724576.1491690358,26,00:02:20,7.69%,$39.31,2,46.15%
803034940.1495489499,10,00:03:25,20.00%,$39.31,2,100.00%
820234733.1474487799,2,00:13:14,0.00%,$39.31,2,200.00%
979636800.1481304108,2,00:43:53,0.00%,$39.31,2,300.00%
302740727.1481168325,4,00:32:40,0.00%,$39.29,2,300.00%
333036397.1483032399,2,00:22:16,0.00%,$39.29,2,500.00%
633664551.1500659921,2,00:12:26,0.00%,$39.29,2,400.00%
143324458.1483300990,10,00:07:46,20.00%,$39.28,2,100.00%
532330692.1477158398,6,00:18:51,0.00%,$39.28,2,166.67%
1062110707.1476159755,6,00:06:54,0.00%,$39.26,2,200.00%
212123165.1497752779,2,00:06:51,0.00%,$39.26,2,400.00%
340893859.1492677140,2,00:17:38,0.00%,$39.16,2,300.00%
877095662.1477586273,2,00:28:10,0.00%,$39.16,2,500.00%
500782851.1491424929,2,00:03:55,0.00%,$38.90,2,400.00%
68048033.1488658745,4,00:04:23,0.00%,$38.86,2,200.00%
26807972.1491875137,4,00:24:27,0.00%,$38.55,2,200.00%
319262281.1495653942,2,00:15:44,0.00%,$38.55,2,400.00%
567467318.1479940098,2,00:25:00,0.00%,$38.55,4,400.00%
717728756.1479436545,2,00:12:33,0.00%,$38.55,2,500.00%
885373797.1474403197,6,00:07:03,0.00%,$38.55,4,266.67%
491538243.1450708201,4,00:08:22,0.00%,$38.37,2,250.00%
376103490.1489174750,2,00:22:37,0.00%,$38.27,2,400.00%
1117112793.1492779366,2,00:36:56,0.00%,$38.21,2,300.00%
113872476.1497934933,10,00:14:53,0.00%,$38.21,2,140.00%
693829708.1472749899,2,00:37:55,0.00%,$37.78,2,300.00%
140163597.1491419086,6,00:01:47,0.00%,$37.76,2,133.33%
186771993.1475005717,8,00:05:43,0.00%,$37.76,2,125.00%
199840566.1477692613,2,01:04:25,0.00%,$37.76,2,500.00%
244773816.1494440179,4,00:04:26,0.00%,$37.76,2,200.00%
265515282.1481324309,2,00:03:10,0.00%,$37.76,2,300.00%
296096854.1501244289,6,00:03:41,33.33%,$37.76,2,133.33%
326796295.1498695679,2,00:05:54,0.00%,$37.76,2,400.00%
40192787.1466811009,16,00:15:40,12.50%,$37.76,2,137.50%
419253639.1476996922,2,00:19:33,0.00%,$37.76,2,500.00%
432450673.1489870597,2,00:04:16,0.00%,$37.76,2,200.00%
466357578.1481598976,4,00:02:28,0.00%,$37.76,2,200.00%
534925262.1475180709,2,00:08:08,0.00%,$37.76,2,400.00%
535728822.1496513840,2,00:04:47,0.00%,$37.76,2,300.00%
566834801.1490023987,2,00:07:00,0.00%,$37.76,2,300.00%
570433083.1478752887,2,00:07:13,0.00%,$37.76,2,500.00%
570441126.1471656092,10,00:05:08,0.00%,$37.76,2,120.00%
581343458.1492636462,2,00:05:02,0.00%,$37.76,2,300.00%
605175945.1485975758,6,00:21:35,0.00%,$37.76,2,266.67%
63106458.1493317149,2,00:29:49,0.00%,$37.76,2,400.00%
634113950.1477438511,8,00:03:10,0.00%,$37.76,2,125.00%
66656546.1475095985,2,00:14:09,0.00%,$37.76,2,500.00%
674593562.1479952380,8,00:02:14,0.00%,$37.76,2,75.00%
683357708.1497366832,6,00:23:13,0.00%,$37.76,2,166.67%
750081943.1494907903,2,00:08:47,0.00%,$37.76,2,300.00%
772760785.1482080091,4,00:28:00,0.00%,$37.76,2,250.00%
779540927.1485900394,6,00:13:39,0.00%,$37.76,2,100.00%
837093016.1491227788,6,00:07:41,0.00%,$37.76,2,200.00%
851876285.1486400163,8,00:09:27,0.00%,$37.76,2,125.00%
872657048.1481482272,2,00:09:37,0.00%,$37.76,2,300.00%
961900375.1480547131,2,00:14:26,0.00%,$37.76,2,400.00%
456767193.1473794674,12,00:03:56,0.00%,$37.72,4,100.00%
1003701052.1479308459,2,00:25:11,0.00%,$37.66,2,500.00%
423925158.1497369200,4,00:02:43,0.00%,$37.45,2,150.00%
856511566.1492436785,4,00:02:14,0.00%,$37.45,2,200.00%
1021472257.1488948454,2,00:31:08,0.00%,$37.37,2,400.00%
1031358323.1488750452,2,00:12:24,0.00%,$37.37,2,300.00%
1033627790.1474649807,2,00:11:42,0.00%,$37.37,2,400.00%
1059269637.1480876654,10,00:08:00,40.00%,$37.37,2,40.00%
1061851209.1484272645,2,00:14:20,0.00%,$37.37,2,400.00%
1108586796.1475799920,6,00:11:33,66.67%,$37.37,2,100.00%
134367381.1481297602,14,00:15:59,28.57%,$37.37,2,114.29%
175762347.1492025858,2,00:10:12,0.00%,$37.37,2,400.00%
176219177.1482175821,2,00:17:19,0.00%,$37.37,2,400.00%
176286184.1481822099,2,00:25:46,0.00%,$37.37,2,500.00%
189145579.1487104482,4,00:02:06,0.00%,$37.37,2,200.00%
200865848.1480601444,2,00:06:48,0.00%,$37.37,2,400.00%
219064227.1499590805,10,00:19:30,0.00%,$37.37,2,140.00%
245018998.1484250104,4,00:06:01,50.00%,$37.37,2,200.00%
247843909.1499450298,2,00:08:57,0.00%,$37.37,2,400.00%
275455540.1497774598,4,00:11:21,0.00%,$37.37,2,200.00%
275956142.1481227030,2,00:19:47,0.00%,$37.37,2,500.00%
280833940.1498098914,4,00:02:40,50.00%,$37.37,2,200.00%
30439169.1493081274,2,00:15:49,0.00%,$37.37,2,400.00%
307001836.1481565712,2,00:07:18,0.00%,$37.37,2,400.00%
326924633.1436320081,8,00:08:04,0.00%,$37.37,2,200.00%
335752774.1474141650,4,00:04:29,0.00%,$37.37,2,150.00%
345928091.1499727450,2,00:29:25,0.00%,$37.37,2,300.00%
352761483.1496959292,12,00:06:41,0.00%,$37.37,2,66.67%
355079472.1480365876,2,00:08:11,0.00%,$37.37,2,200.00%
369975112.1490658846,4,00:12:12,50.00%,$37.37,2,200.00%
372856079.1481681546,2,00:20:44,0.00%,$37.37,2,200.00%
373029866.1481204256,2,00:11:56,0.00%,$37.37,2,200.00%
3840305.1482520943,2,00:06:48,0.00%,$37.37,2,400.00%
399156818.1481931520,4,00:03:04,50.00%,$37.37,2,200.00%
40078005.1480351049,4,00:06:36,0.00%,$37.37,2,250.00%
424472569.1475696629,2,00:08:15,0.00%,$37.37,2,200.00%
449643074.1480432565,2,00:18:11,0.00%,$37.37,2,400.00%
458190231.1482044958,2,00:07:41,0.00%,$37.37,2,300.00%
465562773.1487018480,14,00:02:06,28.57%,$37.37,2,57.14%
472046562.1474053379,4,00:13:00,0.00%,$37.37,2,100.00%
502126884.1496600931,2,00:16:32,0.00%,$37.37,2,400.00%
512219315.1486147245,4,00:02:19,50.00%,$37.37,2,100.00%
517393641.1486151720,4,00:11:49,0.00%,$37.37,2,200.00%
54059232.1478796600,2,00:05:50,0.00%,$37.37,2,400.00%
57118060.1482648542,18,00:04:51,66.67%,$37.37,2,66.67%
587251252.1487603070,4,00:07:41,0.00%,$37.37,2,200.00%
606561125.1483684541,4,00:10:47,0.00%,$37.37,2,250.00%
627972925.1480090646,2,00:04:25,0.00%,$37.37,2,400.00%
63752275.1498700829,4,00:12:02,0.00%,$37.37,2,200.00%
64666039.1480265064,8,00:13:32,0.00%,$37.37,2,175.00%
654997263.1477333747,2,00:18:21,0.00%,$37.37,2,500.00%
674431028.1474846467,2,00:07:53,0.00%,$37.37,2,200.00%
677925744.1499523509,2,00:02:40,0.00%,$37.37,2,200.00%
680192535.1480526409,8,00:04:15,25.00%,$37.37,2,100.00%
688860926.1473793149,4,00:03:58,0.00%,$37.37,2,200.00%
688875058.1475015302,2,00:20:55,0.00%,$37.37,2,200.00%
696562666.1491062061,4,00:05:19,50.00%,$37.37,2,200.00%
697634773.1481301231,4,00:02:10,0.00%,$37.37,2,150.00%
719347833.1494902127,2,00:05:32,0.00%,$37.37,2,400.00%
720746572.1488741280,2,00:13:31,0.00%,$37.37,2,400.00%
728430186.1497267136,2,00:07:18,0.00%,$37.37,2,300.00%
742034625.1480949062,8,00:09:08,0.00%,$37.37,2,100.00%
747044691.1485379211,2,00:11:28,0.00%,$37.37,2,300.00%
757691197.1480118767,4,00:05:08,0.00%,$37.37,2,200.00%
761352789.1495649762,2,00:20:11,0.00%,$37.37,2,400.00%
762743457.1479397953,6,00:18:53,0.00%,$37.37,2,166.67%
78376600.1462833114,2,00:21:39,0.00%,$37.37,2,300.00%
812714714.1481900980,4,00:04:26,0.00%,$37.37,2,200.00%
832545346.1485755910,10,00:04:00,0.00%,$37.37,2,120.00%
841354316.1484000235,2,00:05:03,0.00%,$37.37,2,100.00%
843021384.1490289742,2,00:28:16,0.00%,$37.37,2,400.00%
879072028.1492809501,2,00:07:05,0.00%,$37.37,2,400.00%
88579105.1492827307,2,00:05:00,0.00%,$37.37,2,400.00%
887147667.1499122026,2,00:15:11,0.00%,$37.37,2,400.00%
902524058.1481159352,10,00:01:11,0.00%,$37.37,2,40.00%
91829870.1481314961,8,00:04:34,25.00%,$37.37,2,125.00%
946803314.1490404651,2,00:08:13,0.00%,$37.37,2,400.00%
947756868.1486248782,2,00:33:34,0.00%,$37.37,2,400.00%
948085073.1499971710,2,00:32:15,0.00%,$37.37,2,400.00%
952968940.1479355716,2,00:14:16,0.00%,$37.37,2,400.00%
971221527.1485745411,6,00:17:56,0.00%,$37.37,2,200.00%
979043846.1493823807,2,00:33:59,0.00%,$37.37,2,400.00%
98023203.1473948789,22,00:09:37,9.09%,$37.37,2,72.73%
982365005.1489359874,8,00:05:05,25.00%,$37.37,2,100.00%
983545094.1488382476,2,00:07:36,0.00%,$37.37,2,400.00%
1006136811.1487572600,2,00:13:49,0.00%,$37.35,2,400.00%
1008121397.1483657484,8,00:04:02,25.00%,$37.35,2,100.00%
1078686700.1474570287,2,00:05:54,0.00%,$37.35,2,200.00%
1103067949.1477169003,4,00:06:10,50.00%,$37.35,2,150.00%
139084135.1496805554,12,00:07:12,50.00%,$37.35,2,66.67%
174760993.1478477416,2,00:31:05,0.00%,$37.35,2,200.00%
293234533.1480941137,2,00:39:14,0.00%,$37.35,2,200.00%
666994455.1482465665,4,00:08:07,0.00%,$37.35,2,100.00%
678777025.1475258991,30,00:05:56,13.33%,$37.35,2,53.33%
739814110.1480618686,4,00:13:01,0.00%,$37.35,2,350.00%
905835240.1484407886,2,00:52:22,0.00%,$37.35,2,300.00%
96005287.1482474930,2,00:21:53,0.00%,$37.35,2,400.00%
97075420.1477053385,4,00:06:46,0.00%,$37.35,2,200.00%
925465346.1487570448,2,00:31:13,0.00%,$37.33,2,400.00%
270763648.1485203227,2,00:40:01,0.00%,$37.29,2,300.00%
276863431.1495746870,2,00:10:23,0.00%,$37.29,2,300.00%
302148591.1496412841,8,00:10:05,0.00%,$37.27,2,100.00%
766233918.1481837036,4,00:37:03,0.00%,$36.68,2,200.00%
1107088901.1472093772,2,00:12:02,0.00%,$36.48,2,300.00%
897893454.1490637088,2,00:07:13,0.00%,$36.36,2,300.00%
90220914.1500240730,12,00:15:14,0.00%,$36.36,2,133.33%
958256998.1487820072,4,00:10:50,50.00%,$36.36,2,200.00%
269852975.1483073379,6,00:06:33,33.33%,$36.32,2,133.33%
275478000.1482634298,14,00:07:17,28.57%,$36.30,2,57.14%
443311235.1481227347,4,00:08:25,0.00%,$36.19,2,350.00%
463753336.1470336959,2,00:03:31,0.00%,$36.19,2,300.00%
610459423.1478546360,8,00:05:33,0.00%,$36.17,2,125.00%
949036481.1480711960,10,00:07:36,40.00%,$36.17,2,80.00%
1013869006.1472658311,28,00:07:21,7.14%,$36.15,2,85.71%
1106645970.1479700345,4,00:11:10,0.00%,$36.07,2,350.00%
179847972.1481934466,10,00:08:09,0.00%,$35.97,2,180.00%
517541031.1500680825,2,00:12:28,0.00%,$35.95,2,400.00%
752855750.1469156529,2,00:04:22,0.00%,$35.93,2,200.00%
1076890693.1495244150,4,00:19:41,0.00%,$35.83,2,200.00%
386797836.1471627328,2,00:04:12,0.00%,$35.77,2,200.00%
646452049.1473257617,4,00:10:38,0.00%,$35.71,2,150.00%
832354100.1490985604,10,00:03:50,20.00%,$35.40,2,80.00%
125380202.1479388410,6,00:07:28,33.33%,$35.38,2,100.00%
198040366.1480954650,6,00:02:52,33.33%,$35.38,2,66.67%
342695072.1494643691,4,00:07:39,0.00%,$35.38,2,300.00%
482029962.1476974532,24,00:09:01,0.00%,$35.38,2,75.00%
611115676.1474779624,8,00:08:31,0.00%,$35.38,2,75.00%
1036402360.1475585621,2,00:20:32,0.00%,$35.36,2,400.00%
314894208.1478889144,2,00:08:38,0.00%,$35.36,2,400.00%
870324009.1500837729,2,00:11:35,0.00%,$35.36,2,400.00%
561508597.1484518852,2,00:07:32,0.00%,$35.30,2,400.00%
590203410.1481928519,8,00:07:18,0.00%,$35.24,2,125.00%
559756773.1500317631,8,00:05:32,0.00%,$34.83,2,125.00%
836930987.1499878105,2,00:09:19,0.00%,$34.83,2,400.00%
154033124.1477359834,2,00:13:17,0.00%,$34.61,2,500.00%
173623737.1479921364,2,00:13:37,0.00%,$34.61,2,500.00%
199992199.1485978296,2,00:06:47,0.00%,$34.61,2,400.00%
274828623.1494265560,4,00:03:38,0.00%,$34.61,2,150.00%
278315747.1480548951,8,00:03:02,25.00%,$34.61,2,100.00%
329810539.1481586011,6,00:05:35,0.00%,$34.61,2,200.00%
382666293.1495473075,4,00:17:54,0.00%,$34.61,2,200.00%
560231702.1476336487,4,00:08:54,0.00%,$34.61,2,150.00%
674641991.1489100721,4,00:08:22,0.00%,$34.61,2,300.00%
691694674.1481157289,8,00:07:23,25.00%,$34.61,2,150.00%
824352760.1482969453,8,00:01:10,25.00%,$34.61,2,100.00%
843676217.1487112114,8,00:08:59,0.00%,$34.61,2,100.00%
